,Trait,Sequence,Model,Log-likelihood,Corrected AIC,Pairwise Divergence Error,LOCO MSE,Z0,True Z0,Zeq
304,A_percent,segment_7916_8695_389_439,NeutralModel,95.49258412371485,-179.22046236507677,0.0019529542536679502,0.02477723866783429,0.7422298271414579,,-3.1261756267888714
305,A_percent,segment_7916_8695_389_439,NeutralModel (Z0=Zeq),90.98629652891694,-175.30592639116722,0.0020786733492773523,0.028920695553666102,0.3358356897782684,,0.3358356897782684
306,A_percent,segment_7916_8695_389_439,NeutralModel (fixed u=1.34),95.51787708957696,-181.89289703629677,0.0019479983008843056,0.025157502737378545,0.7483588652871989,,-2.377899495279273
307,A_percent,segment_7916_8695_389_439,"NeutralModel (Z0=Zeq, fixed u=1.34)",90.87159909440686,-177.4188738644894,0.002110352220489033,0.028863835503543663,0.3359046049953069,,0.3359046049953069
308,A_percent,segment_7916_8695_389_439,"NeutralModel (fixed u=1.34, Z_eq=0.28)",95.51787708968,-184.36908751269334,0.0019479992673770512,0.023146474789662485,0.7483598044714913,,-2.377905401480655
309,A_percent,segment_7916_8695_389_439,"NeutralModel (fixed u=1.34, Z_eq=0.28, sigma_eq=0.2016/L)",,,,,,,
310,A_percent,segment_7916_8695_389_439,OU,95.7380759217765,-182.33329470069586,0.0018569255966513188,0.02524550173825759,1.3870466117415527,,0.1153015212742699
311,A_percent,segment_7916_8695_389_439,OU (Z0=Zeq),91.38659730603737,-176.1065279454081,0.0019048087166389932,0.029431452610998637,0.33566621576166905,,0.33566621576166905
312,A_percent,segment_7916_8695_389_439,BM,90.58768685874237,-176.85104939316042,0.0021862187890798095,0.028844483907071183,0.33608733908063154,,0.33608733908063154
313,longest_ORF_alan,segment_7916_8695_389_439,NeutralModel,-91.51928222963514,194.8032703416232,18.244662362233818,311.5443341177252,-7.685632460876587,,70.34229770677351
314,longest_ORF_alan,segment_7916_8695_389_439,NeutralModel (Z0=Zeq),-93.05336420040655,192.77339506747975,20.480919816079318,307.33345334489763,7.298088836877915,,7.298088836877915
315,longest_ORF_alan,segment_7916_8695_389_439,NeutralModel (fixed u=1.34),-91.54319325733067,192.22924365751848,18.33105931560753,309.4974041930408,-7.316906212402915,,102.47365619381601
316,longest_ORF_alan,segment_7916_8695_389_439,"NeutralModel (Z0=Zeq, fixed u=1.34)",-93.20151568161872,190.72735568756175,20.853507551446842,307.60919810109766,7.30496737184685,,7.30496737184685
317,longest_ORF_alan,segment_7916_8695_389_439,OU,-91.74430072144806,192.63145858575325,18.213378551497463,316.94529194871586,-18.278838611631752,,19.08653185416246
318,longest_ORF_alan,segment_7916_8695_389_439,OU (Z0=Zeq),-92.24656502846186,191.15979672359038,17.9489326806983,302.0513852972319,7.201577627140653,,7.201577627140653
319,longest_ORF_alan,segment_7916_8695_389_439,BM,-93.55507718772623,191.43447869977678,21.71825435226474,308.1057491716348,7.317848578282052,,7.317848578282052
320,gc_content,segment_7916_8695_647_697,NeutralModel,93.0853121863632,-174.40591849037347,0.003451717670501959,0.050759350256236895,-0.024174952688049284,,3.306359938154942
321,gc_content,segment_7916_8695_647_697,NeutralModel (Z0=Zeq),91.05017855061874,-175.43369043457082,0.003470324979297107,0.05184046173082022,0.30984848932802694,,0.30984848932802694
322,gc_content,segment_7916_8695_647_697,NeutralModel (fixed u=1.34),92.96488212684093,-176.78690711082473,0.0034556032878214574,0.05073079331921046,-0.032152943626400386,,2.5584374315391796
323,gc_content,segment_7916_8695_647_697,"NeutralModel (Z0=Zeq, fixed u=1.34)",90.84757862087716,-177.37083291743,0.0034723318830226953,0.05181461104486131,0.30998759128416264,,0.30998759128416264
324,gc_content,segment_7916_8695_647_697,"NeutralModel (fixed u=1.34, Z_eq=0.44)",92.96488212496689,-179.26309758326713,0.0034555911050665176,0.04831278435982772,-0.03214276869236937,,2.5583688217212344
325,gc_content,segment_7916_8695_647_697,"NeutralModel (fixed u=1.34, Z_eq=0.44, sigma_eq=0.2464/L)",,,,,,,
326,gc_content,segment_7916_8695_647_697,OU,91.64664450968574,-174.15043187651435,0.003466056565903251,0.05194217324872392,0.3094246291957137,,0.33142939712124975
327,gc_content,segment_7916_8695_647_697,OU (Z0=Zeq),91.646644509686,-176.62662235270534,0.0034660566090044336,0.0519500924796642,0.3094246296852314,,0.3094246296852314
328,gc_content,segment_7916_8695_647_697,BM,91.64489804847967,-178.96547177263503,0.0034659160982308834,0.05194831827304576,0.3094257839844643,,0.3094257839844643
329,longest_ORF,segment_7916_8695_647_697,NeutralModel,106.82598241088367,-201.8872589394144,0.0010717471398221444,0.01888985969338517,0.3250888588395274,,0.13408056683556688
330,longest_ORF,segment_7916_8695_647_697,NeutralModel (Z0=Zeq),106.81086665249256,-206.95506663831847,0.0010721234790472712,0.01787593694576874,0.30594404746071446,,0.30594404746071446
331,longest_ORF,segment_7916_8695_647_697,NeutralModel (fixed u=1.34),106.80900006968331,-204.47514299650948,0.0010718017856319326,0.018861877659482298,0.32488614600866345,,0.18137048600405833
332,longest_ORF,segment_7916_8695_647_697,"NeutralModel (Z0=Zeq, fixed u=1.34)",106.78959155312333,-209.25485878192234,0.0010722641377255955,0.017852003764531745,0.3059476595250366,,0.3059476595250366
333,longest_ORF,segment_7916_8695_647_697,OU,106.85062421740957,-204.558391291962,0.0010718390400721856,0.01833543914703836,0.30593843726543063,,0.3059382863611632
334,longest_ORF,segment_7916_8695_647_697,OU (Z0=Zeq),106.8506242148132,-207.03458176295973,0.0010718390391626093,0.017672801631910855,0.30593834823213045,,0.30593834823213045
335,longest_ORF,segment_7916_8695_647_697,BM,106.85348358629678,-209.38264284826923,0.001071815784661646,0.01794942072714321,0.30593858300887694,,0.30593858300887694
336,A_percent,segment_7916_8695_647_697,NeutralModel,108.97517655783334,-206.18564723331374,0.0011475922507535618,0.025251483457436604,0.36336931357581087,,-0.16128823319787505
337,A_percent,segment_7916_8695_647_697,NeutralModel (Z0=Zeq),108.7134653962959,-210.76026412592515,0.0011457465212606282,0.02351282577063126,0.31076288829619636,,0.31076288829619636
